ipc_area_id,analysis_id,ipc_period,ipc_area_title,ipc_admin_type,ipc_geometry_type,district_id,district_name,district_region_id,district_region_name,intersection_area,intersection_area_unit,district_overlap_pct,ipc_area_overlap_pct,mapping_type,ambiguous,eligible_for_areal_weighting,notes
1543,87143416,C,Shabelle Sorghum High Potential Agropastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2210,Kahda,SO22,Banadir,0.000825,km2,0.002988,8e-06,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1543,87143416,C,Shabelle Sorghum High Potential Agropastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2402,Buur Hakaba,SO24,Bay,0.256854,km2,0.001425,0.002512,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1543,87143416,C,Shabelle Sorghum High Potential Agropastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2003,Jalalaqsi,SO20,Hiraan,0.000535,km2,1.7e-05,5e-06,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1543,87143416,C,Shabelle Sorghum High Potential Agropastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2302,Afgooye,SO23,Lower Shabelle,2750.607946,km2,71.783885,26.899801,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1543,87143416,C,Shabelle Sorghum High Potential Agropastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2301,Marka,SO23,Lower Shabelle,41.897583,km2,4.055363,0.409741,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1543,87143416,C,Shabelle Sorghum High Potential Agropastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2305,Qoryooley,SO23,Lower Shabelle,778.134289,km2,24.213887,7.60983,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1543,87143416,C,Shabelle Sorghum High Potential Agropastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2306,Sablaale,SO23,Lower Shabelle,11.781873,km2,0.196632,0.115222,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1543,87143416,C,Shabelle Sorghum High Potential Agropastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2307,Wanla Weyn,SO23,Lower Shabelle,2374.686667,km2,41.57426,23.223447,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1543,87143416,C,Shabelle Sorghum High Potential Agropastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2701,Bu'aale,SO27,Middle Juba,0.014433,km2,0.000263,0.000141,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1543,87143416,C,Shabelle Sorghum High Potential Agropastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2103,Balcad,SO21,Middle Shabelle,1685.782734,km2,39.886979,16.486254,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1543,87143416,C,Shabelle Sorghum High Potential Agropastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2101,Jowhar,SO21,Middle Shabelle,2582.219615,km2,55.69466,25.253033,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1544,87143416,C,Shabelle Southern Inland Pastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2402,Buur Hakaba,SO24,Bay,0.500373,km2,0.002776,0.004085,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1544,87143416,C,Shabelle Southern Inland Pastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2403,Diinsoor,SO24,Bay,0.042751,km2,0.000439,0.000349,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1544,87143416,C,Shabelle Southern Inland Pastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2002,Bulo Burto,SO20,Hiraan,0.144162,km2,0.000898,0.001177,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1544,87143416,C,Shabelle Southern Inland Pastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2003,Jalalaqsi,SO20,Hiraan,0.027454,km2,0.000879,0.000224,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1544,87143416,C,Shabelle Southern Inland Pastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2304,Kurtunwaarey,SO23,Lower Shabelle,1686.888816,km2,66.257946,13.771635,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1544,87143416,C,Shabelle Southern Inland Pastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2305,Qoryooley,SO23,Lower Shabelle,1731.970189,km2,53.895235,14.139676,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1544,87143416,C,Shabelle Southern Inland Pastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2306,Sablaale,SO23,Lower Shabelle,4799.708794,km2,80.104303,39.184466,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1544,87143416,C,Shabelle Southern Inland Pastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2307,Wanla Weyn,SO23,Lower Shabelle,3130.703828,km2,54.81005,25.558833,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1544,87143416,C,Shabelle Southern Inland Pastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2702,Jilib,SO27,Middle Juba,0.342139,km2,0.006516,0.002793,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1544,87143416,C,Shabelle Southern Inland Pastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2102,Adan Yabaal,SO21,Middle Shabelle,207.559623,km2,5.219709,1.694501,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1544,87143416,C,Shabelle Southern Inland Pastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2104,Cadale,SO21,Middle Shabelle,172.654083,km2,2.965757,1.409535,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1544,87143416,C,Shabelle Southern Inland Pastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2101,Jowhar,SO21,Middle Shabelle,518.466892,km2,11.182564,4.232725,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1545,87143416,C,Shabelle Southern Rainfed (L Shabelle),polygon,Polygon,SO2303,Baraawe,SO23,Lower Shabelle,3057.653673,km2,93.118805,77.472329,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1545,87143416,C,Shabelle Southern Rainfed (L Shabelle),polygon,Polygon,SO2304,Kurtunwaarey,SO23,Lower Shabelle,270.75916,km2,10.634931,6.860274,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1545,87143416,C,Shabelle Southern Rainfed (L Shabelle),polygon,Polygon,SO2301,Marka,SO23,Lower Shabelle,393.848444,km2,38.121497,9.97901,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1545,87143416,C,Shabelle Southern Rainfed (L Shabelle),polygon,Polygon,SO2306,Sablaale,SO23,Lower Shabelle,224.232128,km2,3.742302,5.68141,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1545,87143416,C,Shabelle Southern Rainfed (L Shabelle),polygon,Polygon,SO2702,Jilib,SO27,Middle Juba,0.036167,km2,0.000689,0.000916,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1546,87143416,C,"Sool Urban (Caynabo, Taleex and Xudun)",urb,Point,SO1404,Xudun,SO14,Sool,,,,,reference_point_within_district_not_area_mapping,True,False,District contains the supplied IPC reference point only; this does not prove that the IPC population or label belongs to that district.
1549,87143416,C,Sool Urban (Laas Caanood),urb,Point,SO1401,Laas Caanood,SO14,Sool,,,,,reference_point_within_district_not_area_mapping,True,False,District contains the supplied IPC reference point only; this does not prove that the IPC population or label belongs to that district.
1547,87143416,C,"Sool Urban IDPs (Caynabo, Taleex and Xudun)",idp,Point,SO1404,Xudun,SO14,Sool,,,,,reference_point_within_district_not_area_mapping,True,False,District contains the supplied IPC reference point only; this does not prove that the IPC population or label belongs to that district.
1548,87143416,C,Sool Urban IDPs (Laas Caanood),idp,Point,SO1401,Laas Caanood,SO14,Sool,,,,,reference_point_within_district_not_area_mapping,True,False,District contains the supplied IPC reference point only; this does not prove that the IPC population or label belongs to that district.
1550,87143416,C,Togdheer Urban (Burco),urb,Point,SO1301,Burco,SO13,Togdheer,,,,,reference_point_within_district_not_area_mapping,True,False,District contains the supplied IPC reference point only; this does not prove that the IPC population or label belongs to that district.
1551,87143416,C,"Togdheer Urban (Buuhoodle, Owdweyne and Sheikh)",urb,Point,SO1301,Burco,SO13,Togdheer,,,,,reference_point_within_district_not_area_mapping,True,False,District contains the supplied IPC reference point only; this does not prove that the IPC population or label belongs to that district.
1552,87143416,C,Togdheer Urban IDPs (Burco),idp,Point,SO1301,Burco,SO13,Togdheer,,,,,reference_point_within_district_not_area_mapping,True,False,District contains the supplied IPC reference point only; this does not prove that the IPC population or label belongs to that district.
1553,87143416,C,Togdheer Urban IDPs (Buuhoodle and Owdweyne),idp,Point,SO1301,Burco,SO13,Togdheer,,,,,reference_point_within_district_not_area_mapping,True,False,District contains the supplied IPC reference point only; this does not prove that the IPC population or label belongs to that district.
1554,87143416,C,Woqooyi Galbeed Urban (Berbera and Gebiley),urb,Point,SO1202,Berbera,SO12,Woqooyi Galbeed,,,,,reference_point_within_district_not_area_mapping,True,False,District contains the supplied IPC reference point only; this does not prove that the IPC population or label belongs to that district.
1555,87143416,C,Woqooyi Galbeed Urban (Hargeysa),urb,Point,SO1201,Hargeysa,SO12,Woqooyi Galbeed,,,,,reference_point_within_district_not_area_mapping,True,False,District contains the supplied IPC reference point only; this does not prove that the IPC population or label belongs to that district.
1556,87143416,C,Woqooyi Galbeed Urban IDPs (Berbera and Gebiley),idp,Point,SO1202,Berbera,SO12,Woqooyi Galbeed,,,,,reference_point_within_district_not_area_mapping,True,False,District contains the supplied IPC reference point only; this does not prove that the IPC population or label belongs to that district.
1557,87143416,C,Woqooyi Galbeed Urban IDPs (Hargeysa),idp,Point,SO1201,Hargeysa,SO12,Woqooyi Galbeed,,,,,reference_point_within_district_not_area_mapping,True,False,District contains the supplied IPC reference point only; this does not prove that the IPC population or label belongs to that district.
